NO	FILE	COMPARISON	ADJ_LEMMA	CORPUS	YEAR	VARIETY	NEWSPAPER	WORD_COUNT	FORM	ADJ_LEN	READABILITY	LEXDIV	STRESS_LAST_SYLL	PERSIST_COMP	PERSIST_FORM	PERSIST_DIST	SYNT_FUN	ADVMOD	COMPL	ZIPF_FREQ	DPNOFREQ	RHY_SCORE_POS	RHY_SCORE_ALT_POS	SEG_SCORE	SEG_SCORE_ALT	FINAL_SEGMENT
158573	4727921	synthetic	easy	SAVE2020	2020	LK	Daily News	449	comparative	4	-286,808689	57,53117685	n	synthetic	comparative	167	p	n	i	5,158038131	0,080148615	0	0	0	0,125	0
170343	4705373	analytic	superior	SAVE2020	2020	LK	Daily Mirror	578	comparative	8	-174,8629781	8,467671984	n	synthetic	comparative	2	p	n	p	4,64615477	0,045383613	0	0	0	0	1
170344	4705373	analytic	superior	SAVE2020	2020	LK	Daily Mirror	578	comparative	8	-174,8629781	8,467671984	n	synthetic	comparative	2	p	n	p	4,64615477	0,045383613	0	0	0	0	1
150728	4703675	synthetic	bad	SAVE2020	2020	LK	Daily Mirror	525	comparative	3	-36,636337	-61,22840469	y	synthetic	comparative	414	p	n	p	5,316930574	0,087465988	0	0	0	0	0,375
219896	41852463	synthetic	bad	NOW2020	2020	BrE	Daily Mail	2749	comparative	3	2157,857581	41,05665877	y	synthetic	superlative	1615	p	y	n	5,516320629	0,020089946	0	0	0	0,125	0,375
219583	41823119	synthetic	good	NOW2020	2020	BrE	Independent	2309	comparative	4	632,1521921	16,4870891	y	analytic	comparative	26	a	n	n	6,239948832	0,031269529	0	0	0	0,111111111	0,25
156953	4719987	synthetic	good	SAVE2020	2020	LK	Daily News	1324	comparative	4	-19,6849193	16,75390711	y	synthetic	comparative	26	p	n	n	6,377398081	0,189114879	0	0	0	0,125	0,25
151450	4705373	synthetic	good	SAVE2020	2020	LK	Daily Mirror	578	comparative	4	-174,8629781	8,467671984	y	analytic	comparative	334	p	n	n	6,377398081	0,189114879	0	0	0	0	0,25
151806	4706482	synthetic	good	SAVE2020	2020	LK	Daily Mirror	255	comparative	4	-363,7312424	4,483996436	y	synthetic	superlative	413	p	n	i	6,377398081	0,189114879	0	0	0	0,125	0,25
151449	4705373	synthetic	good	SAVE2020	2020	LK	Daily Mirror	578	comparative	4	-174,8629781	8,467671984	y	none	none	none	p	n	n	6,377398081	0,189114879	0	0	0	0	0,25
156952	4719987	synthetic	low	SAVE2020	2020	LK	Daily News	1324	comparative	3	-19,6849193	16,75390711	y	synthetic	superlative	1924	p	n	n	5,523690653	0,13553771	0	0	0	0	0
158048	4725347	synthetic	good	SAVE2020	2020	LK	Daily News	522	comparative	4	-241,3590491	25,69490921	y	synthetic	comparative	270	a	n	n	6,377398081	0,189114879	0	0,333333333	0	0,090909091	0,25
151353	4705181	synthetic	large	SAVE2020	2020	LK	Daily Mirror	1254	comparative	5	-269,041347	25,27883038	y	synthetic	comparative	3684	a	n	n	5,737067526	0,156390238	0	0,333333333	0	0,1	0,666666667
151348	4705181	synthetic	weak	SAVE2020	2020	LK	Daily Mirror	1254	comparative	4	-269,041347	25,27883038	y	synthetic	superlative	2329	a	n	n	4,748000001	0,03825799	0	0,333333333	0	0,1	0
157799	4724310	synthetic	good	SAVE2020	2020	LK	Daily News	430	comparative	4	-266,0603635	61,19261678	y	synthetic	superlative	1654	a	n	n	6,377398081	0,189114879	0	0,5	0	0,111111111	0,25
157277	4721768	synthetic	good	SAVE2020	2020	LK	Daily News	886	comparative	4	-216,59057	32,19125832	y	synthetic	superlative	2022	a	n	n	6,377398081	0,189114879	0	0,5	0	0,111111111	0,25
233822	41786608	analytic	efficacious	NOW2020	2020	BrE	Daily Mail	2041	comparative	11	16,41731373	34,82365666	n	synthetic	superlative	1092	p	n	n	2,438407926	0,000253726	0,5	0	0	0	0,75
218893	41766183	synthetic	good	NOW2020	2020	BrE	Daily Mail	2083	comparative	4	899,6970759	27,66428754	y	none	none	none	a	n	n	6,239948832	0,031269529	0	0,2	0,038461538	0,10989011	0,25
151020	4704541	synthetic	good	SAVE2020	2020	LK	Daily Mirror	598	comparative	4	-0,128138607	-13,46062069	y	synthetic	superlative	133	a	n	n	6,377398081	0,189114879	0	0,071428571	0,05	0,095238095	0,25
151233	4704889	synthetic	young	SAVE2020	2020	LK	Daily Mirror	362	comparative	5	-329,7935477	11,66089452	y	none	none	none	a	n	n	5,506920443	0,164909591	0	0,1	0,066666667	0,066666667	0,5
151153	4704731	synthetic	wide	SAVE2020	2020	LK	Daily Mirror	527	comparative	4	-94,72360316	19,76999569	y	synthetic	superlative	536	a	n	n	5,246660934	0,115643018	0	0	0,069047619	0,129166667	0,25
157985	4724901	synthetic	old	SAVE2020	2020	LK	Daily News	1535	comparative	3	-187,4945097	-20,34857704	y	synthetic	comparative	80	a	n	n	5,59344842	0,178559392	0	0,1	0,069047619	0,129166667	0,416666667
156902	4719689	synthetic	good	SAVE2020	2020	LK	Daily News	140	comparative	4	-314,6338805	-39,13325654	y	none	none	none	a	n	n	6,377398081	0,189114879	0	0	0,076923077	0,142857143	0,25
151200	4704826	synthetic	large	SAVE2020	2020	LK	Daily Mirror	1083	comparative	5	-85,57405884	27,5466423	y	synthetic	comparative	231	a	n	n	5,737067526	0,156390238	0	0,291666667	0,076923077	0,142857143	0,666666667
151354	4705181	synthetic	deep	SAVE2020	2020	LK	Daily Mirror	1254	comparative	4	-269,041347	25,27883038	y	synthetic	comparative	42	a	n	n	5,04780144	0,074015002	0	0	0,083333333	0,153846154	0
219218	41787840	synthetic	high	NOW2020	2020	BrE	Independent	5629	comparative	4	12,89563733	47,05286862	y	synthetic	comparative	1650	p	n	p	5,766685571	0,032098211	0	0	0,083333333	0,133928571	0
156889	4719646	synthetic	long	SAVE2020	2020	LK	Daily News	1495	comparative	4	-250,6955013	11,15800602	y	none	none	none	a	n	n	5,773953515	0,167746914	0	0,333333333	0,083333333	0,083333333	0,25
170228	4704243	analytic	accessible	SAVE2020	2020	LK	Daily Mirror	1251	superlative	10	-152,5205294	18,20800344	n	synthetic	comparative	1366	a	n	n	4,42944566	0,033395871	0,142857143	0,035714286	0,086956522	0,15037594	0,75
171771	4728051	analytic	likely	SAVE2020	2020	LK	Daily News	355	comparative	6	-100,6841823	-3,449132253	n	synthetic	comparative	1236	p	n	n	5,159942935	0,115113529	0	0	0,090909091	0,105555556	0
171709	4725997	analytic	common	SAVE2020	2020	LK	Daily News	489	comparative	6	-124,4059268	23,25213859	n	none	none	none	p	y	p	5,240389424	0,108470089	0	0,333333333	0,090909091	0,1	0,75
218971	41776890	synthetic	bad	NOW2020	2020	BrE	Independent	1322	comparative	3	635,5833162	39,84459836	y	analytic	superlative	1694	a	n	n	5,516320629	0,020089946	0	0	0,1	0,153846154	0,375
158009	4725069	synthetic	hard	SAVE2020	2020	LK	Daily News	1165	comparative	4	-440,1800379	13,6317266	y	none	none	none	p	n	i	5,197256077	0,096586009	0	0	0,1	0,181818182	0,75
157732	4723984	synthetic	quiet	SAVE2020	2020	LK	Daily News	878	comparative	5	-427,9963113	50,83846667	y	analytic	comparative	101	p	n	n	4,207596911	0,016304726	0	0	0,1	0,181818182	0,75
151532	4705601	synthetic	big	SAVE2020	2020	LK	Daily Mirror	1061	superlative	3	-332,3583962	32,56932032	y	synthetic	comparative	759	a	n	n	5,491695742	0,13376488	0	0,333333333	0,1	0,181818182	0,25
156972	4720187	synthetic	old	SAVE2020	2020	LK	Daily News	177	comparative	3	-272,9680906	-78,31471906	y	none	none	none	a	n	n	5,59344842	0,178559392	0	0,333333333	0,1	0,272727273	0,416666667
158367	4727012	synthetic	young	SAVE2020	2020	LK	Daily News	1475	comparative	5	-465,6690237	29,02194149	y	synthetic	superlative	2846	a	n	n	5,506920443	0,164909591	0	0,333333333	0,1	0,1	0,5
150823	4703978	synthetic	long	SAVE2020	2020	LK	Daily Mirror	598	comparative	4	-210,5224974	11,81704656	y	none	none	none	a	n	n	5,773953515	0,167746914	0	0,5	0,1	0,1	0,25
157987	4724901	synthetic	hard	SAVE2020	2020	LK	Daily News	1535	comparative	4	-187,4945097	-20,34857704	y	synthetic	comparative	2075	p	n	n	5,197256077	0,096586009	0,333333333	0	0,1	0,090909091	0,75
219217	41787840	synthetic	early	NOW2020	2020	BrE	Independent	5629	comparative	5	12,89563733	47,05286862	n	synthetic	superlative	778	a	n	n	5,743866781	0,025540351	0	0	0,105555556	0,087121212	0
219226	41787840	synthetic	early	NOW2020	2020	BrE	Independent	5629	comparative	5	12,89563733	47,05286862	n	synthetic	superlative	788	a	n	n	5,743866781	0,025540351	0	0	0,105555556	0,087121212	0
234429	41852430	analytic	dire	NOW2020	2020	BrE	Independent	982	comparative	4	720,5834222	14,91877587	n	none	none	none	p	y	n	4,012439194	0,004976924	0	0	0,111111111	0	0,5
171620	4723984	analytic	alive	SAVE2020	2020	LK	Daily News	878	comparative	5	-427,9963113	50,83846667	y	synthetic	comparative	25	p	n	n	4,439545987	0,025120017	0	0	0,111111111	0	0
151395	4705223	synthetic	smart	SAVE2020	2020	LK	Daily Mirror	961	comparative	5	-384,650615	6,179164942	y	none	none	none	p	n	t	4,968374065	0,097814833	0	0	0,111111111	0,2	0,75
151234	4704889	synthetic	good	SAVE2020	2020	LK	Daily Mirror	362	comparative	4	-329,7935477	11,66089452	y	synthetic	comparative	592	a	n	n	6,377398081	0,189114879	0	0,5	0,111111111	0,2	0,25
218786	41757012	synthetic	bad	NOW2020	2020	BrE	Daily Mail	1168	comparative	3	939,513574	0,468132543	y	analytic	superlative	70	p	y	n	5,516320629	0,020089946	0,25	0,25	0,111111111	0,166666667	0,375
171519	4720630	analytic	effective	SAVE2020	2020	LK	Daily News	1408	comparative	9	-231,4445034	12,61893624	n	synthetic	comparative	188	a	n	n	5,105331781	0,099352082	0,178571429	0,19047619	0,112836439	0,152882206	0
219895	41852463	synthetic	good	NOW2020	2020	BrE	Daily Mail	2749	superlative	4	2157,857581	41,05665877	y	synthetic	comparative	2219	a	n	n	6,239948832	0,031269529	0	0	0,116161616	0,16031746	0,5
219499	41816772	synthetic	high	NOW2020	2020	BrE	Daily Mail	786	comparative	4	2695,835569	3,082387183	y	synthetic	comparative	51	a	n	n	5,766685571	0,032098211	0	0,25	0,118589744	0,184065934	0
233119	41706052	analytic	important	NOW2020	2020	BrE	Independent	992	superlative	9	1161,199439	-2,50792796	n	synthetic	comparative	1772	a	n	n	5,252322346	0,022327888	0	0	0,12406015	0,105555556	0,833333333
170359	4705539	analytic	numerous	SAVE2020	2020	LK	Daily Mirror	1180	comparative	8	-106,4884557	-5,321983691	n	synthetic	superlative	1613	p	n	n	4,790061346	0,058043674	0	0,25	0,125	0,142857143	0,75
217735	41690353	synthetic	low	NOW2020	2020	BrE	Independent	2979	comparative	3	1896,419682	-64,70857825	y	analytic	superlative	540	a	n	n	5,368592578	0,020965242	0	0,333333333	0,125	0,111111111	0
217739	41690353	synthetic	low	NOW2020	2020	BrE	Independent	2979	comparative	3	1896,419682	-64,70857825	y	analytic	superlative	575	a	n	n	5,368592578	0,020965242	0	0,333333333	0,125	0,111111111	0
150863	4704091	synthetic	low	SAVE2020	2020	LK	Daily Mirror	1088	comparative	3	-221,2344296	17,50568542	y	synthetic	comparative	6	a	n	n	5,523690653	0,13553771	0	0,333333333	0,125	0,125	0
150826	4703978	synthetic	close	SAVE2020	2020	LK	Daily Mirror	598	comparative	5	-210,5224974	11,81704656	y	synthetic	comparative	939	a	n	n	5,517060074	0,123051045	0	0,5	0,125	0,222222222	0,25
151262	4704934	synthetic	good	SAVE2020	2020	LK	Daily Mirror	670	comparative	4	-412,7982211	39,00803563	y	synthetic	superlative	1470	a	n	n	6,377398081	0,189114879	0	0,5	0,125	0,222222222	0,25
218870	41765770	synthetic	hard	NOW2020	2020	BrE	Daily Mail	1576	comparative	4	437,0157848	39,7035352	y	synthetic	comparative	1139	a	n	n	5,44658211	0,0237189	0	0,5	0,125	0,222222222	0,75
151259	4704934	synthetic	large	SAVE2020	2020	LK	Daily Mirror	670	comparative	5	-412,7982211	39,00803563	y	none	none	none	a	n	n	5,737067526	0,156390238	0	0,5	0,125	0,222222222	0,666666667
150869	4704091	synthetic	low	SAVE2020	2020	LK	Daily Mirror	1088	comparative	3	-221,2344296	17,50568542	y	synthetic	comparative	140	a	n	n	5,523690653	0,13553771	0	0,5	0,125	0,125	0
158585	4728051	synthetic	quick	SAVE2020	2020	LK	Daily News	355	comparative	5	-100,6841823	-3,449132253	y	none	none	none	a	n	n	4,811780596	0,055483825	0	0,5	0,125	0,222222222	0
151203	4704839	synthetic	small	SAVE2020	2020	LK	Daily Mirror	1251	comparative	5	-11,23408125	-5,302334994	y	none	none	none	a	n	n	5,417006782	0,143459583	0,1	0	0,125	0,176470588	0,625
150825	4703978	synthetic	short	SAVE2020	2020	LK	Daily Mirror	598	comparative	5	-210,5224974	11,81704656	y	synthetic	superlative	458	a	n	n	5,29867738	0,116861538	0,333333333	0,333333333	0,125	0,222222222	0,666666667
170242	4704541	analytic	reliable	SAVE2020	2020	LK	Daily Mirror	598	comparative	8	-0,128138607	-13,46062069	y	synthetic	superlative	842	a	n	n	4,47775034	0,033515656	0	0	0,127083333	0,214285714	0,875
150874	4704137	synthetic	broad	SAVE2020	2020	LK	Daily Mirror	416	comparative	5	199,9746031	-17,84813219	y	none	none	none	a	n	n	4,81809007	0,04039068	0	0	0,133333333	0,1875	0,5
156950	4719987	synthetic	clean	SAVE2020	2020	LK	Daily News	1324	comparative	5	-19,6849193	16,75390711	y	synthetic	comparative	1509	a	n	n	5,017222633	0,075754533	0	0	0,133333333	0,1875	0,25
217972	41706491	synthetic	big	NOW2020	2020	BrE	Independent	997	comparative	3	1493,01006	2,588751249	y	synthetic	superlative	331	a	y	n	5,940835046	0,032082043	0	0,125	0,133333333	0,1875	0
219214	41787840	synthetic	dark	NOW2020	2020	BrE	Independent	5629	comparative	4	12,89563733	47,05286862	y	analytic	comparative	659	a	n	n	5,011279528	0,01737105	0	0,333333333	0,139499389	0,2003663	0,583333333
233825	41786614	analytic	regular	NOW2020	2020	BrE	Daily Mail	1093	comparative	7	348,9301361	34,36483105	n	synthetic	superlative	1676	a	n	n	4,744832954	0,012816741	0	0,333333333	0,140601504	0,100991859	1
170223	4704243	analytic	important	SAVE2020	2020	LK	Daily Mirror	1251	comparative	9	-152,5205294	18,20800344	n	none	none	none	a	n	n	5,557312379	0,161559804	0	0	0,142857143	0,076923077	0,666666667
158366	4727012	synthetic	bad	SAVE2020	2020	LK	Daily News	1475	superlative	3	-465,6690237	29,02194149	y	none	none	none	n	n	p	5,316930574	0,087465988	0	0	0,142857143	0,2	0,625
150726	4703666	synthetic	good	SAVE2020	2020	LK	Daily Mirror	445	superlative	4	-166,2203216	-12,91804249	y	synthetic	comparative	736	n	n	p	6,377398081	0,189114879	0	0	0,142857143	0,2	0,5
157143	4720967	synthetic	good	SAVE2020	2020	LK	Daily News	1448	superlative	4	-182,9505588	16,67887619	y	synthetic	comparative	2211	n	n	p	6,377398081	0,189114879	0	0	0,142857143	0,2	0,5
151152	4704731	synthetic	good	SAVE2020	2020	LK	Daily Mirror	527	superlative	4	-94,72360316	19,76999569	y	none	none	none	n	n	p	6,377398081	0,189114879	0	0	0,142857143	0,2	0,5
150827	4703978	synthetic	good	SAVE2020	2020	LK	Daily Mirror	598	comparative	4	-210,5224974	11,81704656	y	synthetic	comparative	204	a	n	n	6,377398081	0,189114879	0	0	0,142857143	0,125	0,25
150829	4703985	synthetic	late	SAVE2020	2020	LK	Daily Mirror	603	superlative	4	-111,3563484	-7,109070783	y	none	none	none	a	n	n	5,749469696	0,10417751	0	0	0,142857143	0,1875	0,5
170295	4704898	analytic	functional	SAVE2020	2020	LK	Daily Mirror	1702	comparative	10	-116,9448209	30,25116264	n	analytic	superlative	1576	p	n	n	4,13	0,016402063	0	0,2	0,142857143	0,184065934	0,875
150724	4703666	synthetic	long	SAVE2020	2020	LK	Daily Mirror	445	comparative	4	-166,2203216	-12,91804249	y	synthetic	comparative	0	a	n	n	5,773953515	0,167746914	0	0,2	0,142857143	0,142857143	0,25
